Hour,lambda,psi,Plu,PL,Ppvmx,Ppv,Pb,Ps,Pc,Pd,SOC,w1,w3,score,Benefit,CashFlow,npv
293,0.075,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,259.3776,0.0,1293.9917,1,1,0.489132,-570292.4215,402225.3325,2279102.6659
294,0.075,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,253.1094,0.0,1537.5842,1,1,0.489132,-570292.4215,402225.3325,2279102.6659
295,0.0783,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,242.2891,0.0,1770.7631,1,1,0.491742,-570292.4215,402225.3325,2279102.6659
296,0.08559,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1770.7631,0,1,0.497508,-570292.4215,402225.3325,2279102.6659
297,0.09271,0.051218,1.0,1000.0,0.0,0.0,744.5458,0.0,0.0,255.4542,1505.3286,0,1,0.503141,-570292.4215,402225.3325,2279102.6659
298,0.09483,0.072034,1.0,1000.0,447.4099,447.4099,296.2845,0.0,0.0,256.3057,1239.0093,0,1,0.504818,-570292.4215,402225.3325,2279102.6659
299,0.09093,0.072034,1.0,1000.0,1260.1251,1260.1251,0.0,514.8643,0.0,254.7393,974.3177,0,0,0.501733,-570292.4215,402225.3325,2279102.6659
300,0.08339,0.072034,1.0,1000.0,1764.5336,1764.5336,0.0,256.8144,507.7192,0.0,1462.9467,1,0,0.495768,-570292.4215,402225.3325,2279102.6659
301,0.07396,0.072034,1.0,1000.0,2213.3401,2213.3401,0.0,705.6208,507.7192,0.0,1951.5756,1,0,0.488309,-570292.4215,402225.3325,2279102.6659
302,0.07145,0.072034,1.0,1000.0,2306.5116,2306.5116,0.0,1000.0,212.0364,0.0,2155.6394,1,0,0.486325,-570292.4215,402225.3325,2279102.6659
303,0.07451,0.051218,1.0,1000.0,2093.5348,2093.5348,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.488744,-570292.4215,402225.3325,2279102.6659
304,0.0804,0.051218,1.0,1000.0,1710.7821,1710.7821,0.0,710.7821,0.0,0.0,2155.6394,0,0,0.493402,-570292.4215,402225.3325,2279102.6659
305,0.09123,0.051218,1.0,1000.0,1328.2877,1328.2877,0.0,583.1474,0.0,254.8597,1890.8226,0,0,0.50197,-570292.4215,402225.3325,2279102.6659
306,0.0993,0.051218,1.0,1000.0,769.3207,769.3207,0.0,27.4215,0.0,258.1008,1622.638,0,0,0.508353,-570292.4215,402225.3325,2279102.6659
307,0.10799,0.072034,1.0,1000.0,0.0,0.0,738.4107,0.0,0.0,261.5893,1350.8287,0,1,0.515224,-570292.4215,402225.3325,2279102.6659
308,0.10314,0.072034,1.0,1000.0,0.0,0.0,740.3574,0.0,0.0,259.6426,1081.0422,0,1,0.51139,-570292.4215,402225.3325,2279102.6659
309,0.1,0.072034,1.0,1000.0,0.0,0.0,743.7135,0.0,0.0,256.2865,814.7428,0,1,0.508907,-570292.4215,402225.3325,2279102.6659
310,0.09761,0.072034,1.0,1000.0,0.0,0.0,755.0554,0.0,0.0,244.9446,560.2285,0,1,0.507017,-570292.4215,402225.3325,2279102.6659
311,0.09312,0.051218,1.0,1000.0,0.0,0.0,766.632,0.0,0.0,233.368,317.743,0,1,0.503465,-570292.4215,402225.3325,2279102.6659
312,0.09,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,317.743,0,1,0.500997,-570292.4215,402225.3325,2279102.6659
313,0.0861,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,317.743,0,1,0.510445,-570292.4215,402225.3325,2279102.6659
314,0.08278,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,317.743,0,1,0.50782,-570292.4215,402225.3325,2279102.6659
315,0.07866,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,317.743,0,1,0.504561,-570292.4215,402225.3325,2279102.6659
316,0.07253,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,317.743,0,1,0.499711,-570292.4215,402225.3325,2279102.6659
317,0.06934,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,255.2875,0.0,563.4317,1,1,0.497188,-570292.4215,402225.3325,2279102.6659
318,0.06913,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,255.3719,0.0,809.2016,1,1,0.497021,-570292.4215,402225.3325,2279102.6659
319,0.06971,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,255.1389,0.0,1054.7473,1,1,0.49748,-570292.4215,402225.3325,2279102.6659
320,0.07295,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1054.7473,0,1,0.500044,-570292.4215,402225.3325,2279102.6659
321,0.0779,0.051218,1.0,1000.0,0.0,0.0,747.2248,0.0,0.0,252.7752,792.0964,0,1,0.503959,-570292.4215,402225.3325,2279102.6659
322,0.07945,0.072034,1.0,1000.0,401.5234,401.5234,355.297,0.0,0.0,243.1795,539.4161,0,1,0.505186,-570292.4215,402225.3325,2279102.6659
323,0.07469,0.072034,1.0,1000.0,1257.5945,1257.5945,0.0,0.0,257.5945,0.0,787.3251,1,0,0.50142,-570292.4215,402225.3325,2279102.6659
324,0.069,0.072034,1.0,1000.0,1695.7901,1695.7901,0.0,188.0709,507.7192,0.0,1275.9541,1,0,0.496919,-570292.4215,402225.3325,2279102.6659
325,0.0678,0.072034,1.0,1000.0,1890.0736,1890.0736,0.0,382.3544,507.7192,0.0,1764.583,1,0,0.495969,-570292.4215,402225.3325,2279102.6659
326,0.0654,0.072034,1.0,1000.0,1832.6467,1832.6467,0.0,426.3121,406.3346,0.0,2155.6394,1,0,0.494071,-570292.4215,402225.3325,2279102.6659
327,0.0631,0.051218,1.0,1000.0,1839.1905,1839.1905,0.0,839.1905,0.0,0.0,2155.6394,0,0,0.492252,-570292.4215,402225.3325,2279102.6659
328,0.0623,0.051218,1.0,1000.0,1652.9507,1652.9507,0.0,652.9507,0.0,0.0,2155.6394,0,0,0.491619,-570292.4215,402225.3325,2279102.6659
329,0.06513,0.051218,1.0,1000.0,1338.9717,1338.9717,0.0,338.9717,0.0,0.0,2155.6394,0,0,0.493857,-570292.4215,402225.3325,2279102.6659
330,0.07284,0.051218,1.0,1000.0,608.9506,608.9506,391.0494,0.0,0.0,0.0,2155.6394,0,1,0.499956,-570292.4215,402225.3325,2279102.6659
331,0.08618,0.072034,1.0,1000.0,0.0,0.0,740.8051,0.0,0.0,259.1949,1886.318,0,1,0.510508,-570292.4215,402225.3325,2279102.6659
332,0.09201,0.072034,1.0,1000.0,0.0,0.0,738.4649,0.0,0.0,261.5351,1614.565,0,1,0.515118,-570292.4215,402225.3325,2279102.6659
333,0.08603,0.072034,1.0,1000.0,0.0,0.0,740.8653,0.0,0.0,259.1347,1345.3062,0,1,0.51039,-570292.4215,402225.3325,2279102.6659
334,0.08449,0.072034,1.0,1000.0,0.0,0.0,741.4836,0.0,0.0,258.5164,1076.6898,0,1,0.509172,-570292.4215,402225.3325,2279102.6659
335,0.08297,0.051218,1.0,1000.0,0.0,0.0,744.3556,0.0,0.0,255.6444,811.0576,0,1,0.50797,-570292.4215,402225.3325,2279102.6659
336,0.07252,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,254.0102,0.0,1055.517,1,1,0.499703,-570292.4215,402225.3325,2279102.6659
337,0.0777,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,258.8798,0.0,1304.6629,1,1,0.490112,-570292.4215,402225.3325,2279102.6659
338,0.067,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,256.3884,0.0,1551.4112,1,1,0.481654,-570292.4215,402225.3325,2279102.6659
339,0.06499,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,247.3013,0.0,1789.414,1,1,0.480067,-570292.4215,402225.3325,2279102.6659
340,0.06204,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,238.8442,0.0,2019.2776,1,1,0.477737,-570292.4215,402225.3325,2279102.6659
341,0.0621,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,141.6893,0.0,2155.6394,1,1,0.477784,-570292.4215,402225.3325,2279102.6659
342,0.0651,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,2155.6394,0,1,0.480153,-570292.4215,402225.3325,2279102.6659
343,0.06913,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,2155.6394,0,1,0.483337,-570292.4215,402225.3325,2279102.6659
344,0.08674,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,2155.6394,0,1,0.497263,-570292.4215,402225.3325,2279102.6659
345,0.09952,0.051218,1.0,1000.0,0.0,0.0,742.3971,0.0,0.0,257.6029,1887.9723,0,1,0.507373,-570292.4215,402225.3325,2279102.6659
346,0.10033,0.072034,1.0,1000.0,458.5415,458.5415,283.5304,0.0,0.0,257.9281,1619.9672,0,1,0.508013,-570292.4215,402225.3325,2279102.6659
347,0.09492,0.072034,1.0,1000.0,1155.1764,1155.1764,0.0,410.9318,0.0,255.7554,1354.2196,0,0,0.503734,-570292.4215,402225.3325,2279102.6659
348,0.0903,0.072034,1.0,1000.0,1643.7342,1643.7342,0.0,136.015,507.7192,0.0,1842.8486,1,0,0.500079,-570292.4215,402225.3325,2279102.6659
349,0.0857,0.072034,1.0,1000.0,1964.2463,1964.2463,0.0,639.2351,325.0112,0.0,2155.6394,1,0,0.49644,-570292.4215,402225.3325,2279102.6659
350,0.08241,0.072034,1.0,1000.0,2001.876,2001.876,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.493838,-570292.4215,402225.3325,2279102.6659
351,0.08499,0.051218,1.0,1000.0,1885.6149,1885.6149,0.0,885.6149,0.0,0.0,2155.6394,0,0,0.495878,-570292.4215,402225.3325,2279102.6659
352,0.0901,0.051218,1.0,1000.0,1681.0046,1681.0046,0.0,681.0046,0.0,0.0,2155.6394,0,0,0.499921,-570292.4215,402225.3325,2279102.6659
353,0.09582,0.051218,1.0,1000.0,1377.3007,1377.3007,0.0,633.4177,0.0,256.1169,1889.5163,0,0,0.504446,-570292.4215,402225.3325,2279102.6659
354,0.1,0.051218,1.0,1000.0,753.6916,753.6916,0.0,11.4873,0.0,257.7956,1621.6489,0,0,0.507752,-570292.4215,402225.3325,2279102.6659
